feature	Coprothermobacteria	Nitrospinia	Chrysiogenetes	Calditrichia	Caldisericia	Atribacteria	Thermodesulfobiia	Elusimicrobia	Endomicrobiia	Dictyoglomia	Deltaproteobacteria	Synergistia	Thermodesulfovibrionia	Nitrospiria	Candidatus.Saccharimonadia	Candidatus.Babeliae	Aquificae	Deferribacteres	Oligoflexia	Bdellovibrionia	Bacteriovoracia	Thermotogae	Blastocatellia	Vicinamibacteria	Holophagae	Terriglobia	Syntrophia	Desulfomonilia	Candidatus.Desulfofervidia	Syntrophobacteria	Desulfobaccia	Thermodesulfobacteria	Desulfarculia	Desulfobulbia	Desulfobacteria	Desulfuromonadia	Desulfovibrionia	Spirochaetia	Myxococcia	Fusobacteriia	Desulfurellia	Epsilonproteobacteria	Lentisphaeria	Tichowtungiia	Kiritimatiellia	Spartobacteria	Methylacidiphilae	Opitutae	Verrucomicrobiae	Candidatus.Brocadiia	Phycisphaerae	Candidatus.Uabimicrobiia	Planctomycetia	Chlamydiia	Fibrobacteria	Candidatus.Cloacimonadia	Gemmatimonadetes	Balneolia	Rhodothermia	Ignavibacteria	Chlorobiia	Saprospiria	Chitinophagia	Sphingobacteriia	Cytophagia	Bacteroidia	Flavobacteriia	Vulcanimicrobiia	Chthonomonadetes	Fimbriimonadia	Armatimonadia	Thermomicrobia	Candidatus.Thermofonsia	Ktedonobacteria	Anaerolineae	Caldilineae	Ardenticatenia	Tepidiformia	Thermoflexia	Chloroflexia	Dehalococcoidia	Deinococci	Cyanophyceae	Candidatus.Izimaplasma	Mollicutes	Nitriliruptoria	Rubrobacteria	Acidimicrobiia	Coriobacteriia	Thermoleophilia	Actinomycetes	Limnochordia	Dethiobacteria	Negativicutes	Erysipelotrichia	Tissierellia	Clostridia	Bacilli	Hydrogenophilia	Zetaproteobacteria	Acidithiobacillia	Betaproteobacteria	Alphaproteobacteria	Gammaproteobacteria	Magnoliopsida	Cryptophyceae	Eumycetozoa	Kinetoplastea	Chlorarachniophyceae	Bacillariophyceae	Coscinodiscophyceae	Oligohymenophorea	Conoidasida	Aconoidasida	Malasseziomycetes	Ustilaginomycetes	Tremellomycetes	Agaricomycetes	Pucciniomycetes	Schizosaccharomycetes	Saccharomycetes	Dothideomycetes	Eurotiomycetes	Leotiomycetes	Sordariomycetes	Candidatus.Nanohalobia	Nanobdellia	Candidatus.Micrarchaeia	Candidatus.Lokiarchaeia	Thermoplasmata	Conexivisphaeria	Nitrososphaeria	Thermoprotei	Candidatus.Methanoliparia	Methanonatronarchaeia	Archaeoglobi	Thermococci	Methanopyri	Methanobacteria	Methanococci	Methanomicrobia	Halobacteria	Laserviricetes	Faserviricetes	Huolimaviricetes	Malgrandaviricetes	Tokiviricetes	Naldaviricetes	Chrymotiviricetes	Resentoviricetes	Howeltoviricetes	Leviviricetes	Stelpaviricetes	Duplopiviricetes	Pisoniviricetes	Magsaviricetes	Tolucaviricetes	Flasuviricetes	Alsuviricetes	Insthoviricetes	Ellioviricetes	Monjiviricetes	Revtraviricetes	Polintoviricetes	Maveriviricetes	Tectiliviricetes	Pokkesviricetes	Megaviricetes	Herviviricetes	Caudoviricetes	Arfiviricetes	Repensiviricetes	Papovaviricetes	Quintoviricetes
D1	-24.9642018239131	-25.2974655718007	-24.2974655718007	-23.7125030710796	-22.9755374769134	-21.8380339531635	-21.7125030710796	-24.2974655718007	-21.7125030710796	-20.8380339531635	-20.7739036157437	-20.4901106497431	-21.8380339531635	-20.4901106497431	-22.9755374769134	-20.653609382026	-19.6827557276855	-19.6827557276855	-19.8712008170987	-19.2974655718007	-17.6681089517211	-17.0400777291081	-21.1275405703584	-19.9399135671827	-18.1275405703584	-17.8796130569149	-24.8976363791787	-24.2974655718007	-24.2974655718007	-22.9755374769134	-22.2974655718007	-20.905148149022	-20.5425780696373	-20.1275405703584	-18.2862383163775	-17.6250402298293	-17.063845895041	-15.1064063572691	-15.7447964742865	-13.8202132478628	-22.1275405703584	-13.6653791589656	-21.8380339531635	-24.2974655718007	-22.1275405703584	-27.2861299188005	-20.9755374769134	-19.464575557636	-18.9936848236236	-23.7125030710796	-20.2530714524423	-17.2100027305504	-16.3230509819952	-13.818695952325	-24.2974655718007	-22.1275405703584	-19.5970258536597	-24.2974655718007	-20.1275405703584	-19.905148149022	-19.8056124754711	-19.3667282342379	-17.0590608324757	-16.1630392515798	-15.32592201785	-14.9665486936861	-12.7290343786333	-24.2974655718007	-25.2974655718007	-23.7125030710796	-22.7125030710796	-20.1681825548558	-24.8459348999759	-24.2974655718007	-23.2974655718007	-22.9755374769134	-21.9755374769134	-21.7125030710796	-21.7125030710796	-20.5425780696373	-19.905148149022	-16.5161058582761	-14.6339074675835	-19.4901106497431	-12.9679495045942	-19.905148149022	-19.7739036157437	-18.2862383163775	-18.1994334888402	-17.6039786143014	-9.49727344533167	-19.8712008170987	-19.7125030710796	-17.1325586451251	-16.3845762355708	-16.2503416596867	-11.775865132077	-8.83107041658604	-27.2861299188005	-24.2974655718007	-20.2530714524423	-11.9250085713828	-11.3285288384717	-0.961465094186729	-27.2008049171872	-21.5970258536597	-17.5425780696373	-16.4519755208564	-22.4901106497431	-20.2100027305504	-19.464575557636	-20.8380339531635	-16.8421383514962	-13.25204717477	-19.3905749761922	-18.9755374769134	-18.5970258536597	-18.1477184522961	-16.6717567287363	-19.1681825548558	-14.2266737623777	-17.6754137523444	-15.6590296578103	-18.888074635663	-14.3928309501326	-25.2974655718007	-22.9755374769134	-27.2008049171872	-21.0495380583572	-19.8380339531635	-23.7125030710796	-18.7428767201231	-16.9710360846784	-24.2974655718007	-24.2974655718007	-20.4394845766732	-19.1275405703584	-23.7125030710796	-18.2862383163775	-18.2206499747499	-17.0495380583572	-15.4551152283869	-27.2195644740661	-26.2861299188005	-25.8590392609292	-27.2195644740661	-22.4901106497431	-19.5161058582761	-26.2008049171872	-25.8590392609292	-25.8590392609292	-25.2974655718007	-27.2195644740661	-27.2195644740661	-22.2974655718007	-27.2008049171872	-27.2008049171872	-24.8590392609292	-21.4901106497431	-27.2008049171872	-22.4901106497431	-20.8380339531635	-19.5695451172376	-25.0329911475504	-25.2974655718007	-22.4901106497431	-19.7428767201231	-17.8712008170987	-20.2974655718007	-15.0085994976349	-27.2195644740661	-24.2974655718007	-22.4901106497431	-1.05650927307841
D2	-22.2609723992548	-20.9390443043674	-24.8459348999759	-22.5240068050886	-22.2609723992548	-22.5240068050886	-23.8459348999759	-23.8459348999759	-20.2020787102012	-19.636481534347	-22.0385799779183	-19.1454951818348	-22.5240068050886	-19.0910473978125	-20.6760098985336	-22.8459348999759	-19.9390443043674	-21.0385799779183	-19.6760098985336	-20.5240068050886	-20.0910473978125	-18.0130448858112	-23.2609723992548	-21.2609723992548	-19.9390443043674	-17.9879539048484	-24.8976363791787	-21.6760098985336	-25.2974655718007	-23.2609723992548	-23.8459348999759	-21.8459348999759	-20.0910473978125	-21.1454951818348	-18.0910473978125	-19.3865032813386	-16.6075301606508	-16.5605326811137	-16.5285222862111	-15.4818002449679	-25.8281851122732	-15.5262627790289	-25.7011674180793	-27.2195644740661	-23.8459348999759	-27.2861299188005	-24.8459348999759	-19.3223729439189	-18.868654976476	-22.5240068050886	-20.6760098985336	-23.2609723992548	-16.8403103507821	-13.1832665244584	-21.6760098985336	-25.8590392609292	-18.3865032813386	-24.8459348999759	-21.5240068050886	-22.0385799779183	-19.5605326811137	-19.9879539048484	-17.4536174771972	-16.7637858586221	-15.8403103507821	-15.4883828953578	-13.9188977312556	-18.1735095580044	-26.2974655718007	-23.8459348999759	-22.5240068050886	-21.8459348999759	-23.8459348999759	-21.6760098985336	-22.5240068050886	-23.2609723992548	-21.1454951818348	-21.5240068050886	-24.8459348999759	-20.7584720587256	-23.2609723992548	-17.716651883031	-15.2685060719402	-22.5240068050886	-15.1437622146104	-18.7374104431978	-20.2609723992548	-18.915197562413	-18.915197562413	-16.9270716627013	-9.02010654964537	-21.8459348999759	-22.5240068050886	-17.6075301606508	-17.2093102794323	-17.5421541517988	-7.99974670261713	-6.0227916055552	-27.2861299188005	-25.8590392609292	-21.2609723992548	-10.7987257650104	-11.0534496044514	-1.04328197207151	-27.2008049171872	-21.3865032813386	-19.8459348999759	-17.8235670869475	-23.8459348999759	-20.2609723992548	-20.2020787102012	-24.8459348999759	-16.6413637557267	-13.055993771585	-20.6760098985336	-20.6760098985336	-19.3540818036463	-20.0910473978125	-18.0910473978125	-21.2609723992548	-14.4905838035511	-18.5060848970913	-16.5698104947017	-20.2609723992548	-14.3998854932594	-27.2861299188005	-24.8459348999759	-27.2008049171872	-23.2609723992548	-21.2609723992548	-27.2861299188005	-17.915197562413	-17.5980073865323	-23.2609723992548	-22.0385799779183	-21.3865032813386	-19.9390443043674	-27.2195644740661	-19.3865032813386	-19.2609723992548	-18.1594343727927	-15.8375062779053	-27.2195644740661	-26.2861299188005	-25.8590392609292	-27.2195644740661	-24.8459348999759	-17.019386412685	-26.2008049171872	-25.8590392609292	-24.8459348999759	-23.2609723992548	-27.2195644740661	-27.2195644740661	-19.8015407806175	-27.2008049171872	-27.2008049171872	-24.8590392609292	-22.0385799779183	-27.2008049171872	-23.2609723992548	-20.3865032813386	-20.4536174771972	-25.0329911475504	-27.2195644740661	-23.8459348999759	-22.0385799779183	-18.8459348999759	-21.8459348999759	-11.8654382637925	-27.2195644740661	-23.8459348999759	-26.2861299188005	-1.02465722557166
D3	-24.9642018239131	-26.2974655718007	-25.8459348999759	-22.0776417740273	-25.8281851122732	-23.0776417740273	-21.4926792733061	-25.2974655718007	-22.7125030710796	-23.5371111660418	-18.907716772585	-20.4926792733061	-22.0776417740273	-21.4926792733061	-25.8281851122732	-20.0776417740273	-20.7557136791399	-23.0776417740273	-23.0776417740273	-20.0776417740273	-23.0776417740273	-18.6853243512485	-20.0776417740273	-19.2702868519697	-17.990178932777	-17.5230529223497	-24.8976363791787	-23.0776417740273	-23.0776417740273	-22.0776417740273	-27.2861299188005	-23.0776417740273	-19.0776417740273	-19.7557136791399	-18.3772020558862	-16.8488230835314	-15.8108552333324	-16.3911412468441	-15.384154816528	-15.9796096910668	-23.0776417740273	-15.990178932777	-25.7011674180793	-27.2195644740661	-21.4926792733061	-27.2861299188005	-19.1707511784188	-20.7557136791399	-19.1707511784188	-24.7125030710796	-20.4926792733061	-24.2609723992548	-16.1118574893652	-14.6305585478177	-26.2861299188005	-25.8590392609292	-23.0776417740273	-25.8590392609292	-21.4926792733061	-23.0776417740273	-18.990178932777	-19.907716772585	-17.4926792733061	-16.5698471338286	-15.2072770544439	-15.0720172248334	-14.11474576869	-22.0776417740273	-26.2974655718007	-24.8976363791787	-23.0776417740273	-18.5540798179703	-24.8459348999759	-20.7557136791399	-21.4926792733061	-24.2609723992548	-23.5371111660418	-21.0776417740273	-25.8459348999759	-18.8297142605837	-17.4337855842526	-16.5077861656964	-15.276741874107	-21.4926792733061	-14.4301833475724	-20.2702868519697	-21.0776417740273	-18.61821015539	-17.6853243512485	-17.3227542718638	-9.10627784966537	-18.2196607788997	-16.8297142605837	-16.7557136791399	-19.1707511784188	-18.2702868519697	-12.8026813018867	-9.46650167641692	-27.2861299188005	-25.8590392609292	-19.2702868519697	-10.642231950864	-10.5244924984288	-2.57418576935183	-27.2008049171872	-20.7557136791399	-19.907716772585	-16.907716772585	-23.0776417740273	-23.0776417740273	-18.4926792733061	-22.0776417740273	-16.2832259076772	-14.1060982200765	-18.1234454636404	-20.0776417740273	-19.907716772585	-18.6853243512485	-18.2702868519697	-21.4926792733061	-15.4926792733062	-19.3772020558862	-16.6682508378896	-19.2702868519697	-14.4446465768843	-27.2861299188005	-25.8459348999759	-27.2008049171872	-24.7011674180793	-22.2609723992548	-27.2861299188005	-19.2702868519697	-16.8878172151473	-25.2974655718007	-25.6346019733449	-20.7557136791399	-20.0776417740273	-27.2195644740661	-18.990178932777	-21.4926792733061	-17.2447517598626	-14.1528292704215	-27.2195644740661	-26.2861299188005	-25.8590392609292	-23.0776417740273	-27.2195644740661	-17.7200897694092	-26.2008049171872	-25.8590392609292	-25.8590392609292	-26.2974655718007	-27.2195644740661	-27.2195644740661	-23.2974655718007	-27.2008049171872	-27.2008049171872	-23.0776417740273	-21.0776417740273	-27.2008049171872	-24.2609723992548	-23.0308799157449	-21.4926792733061	-25.0329911475504	-27.2195644740661	-23.0776417740273	-20.4926792733061	-18.3772020558862	-21.4926792733061	-10.365974800463	-27.2195644740661	-27.2861299188005	-23.0776417740273	-0.275870076013565
D4	-24.9642018239131	-26.2974655718007	-25.8459348999759	-24.8281851122732	-25.8281851122732	-24.9642018239131	-24.8459348999759	-25.2974655718007	-22.7125030710796	-23.5371111660418	-23.0385799779183	-23.1836906514683	-24.0496394726238	-23.1836906514683	-25.8281851122732	-23.1836906514683	-23.1836906514683	-21.5987281507472	-24.0776417740273	-21.1836906514683	-24.0776417740273	-22.1836906514683	-24.2861299188005	-23.1162049173582	-23.1836906514683	-22.1836906514683	-24.8976363791787	-25.2974655718007	-23.1836906514683	-24.8976363791787	-27.2861299188005	-24.0776417740273	-22.6422737290258	-22.1454951818348	-22.1836906514683	-20.3865032813386	-22.1836906514683	-19.861762556581	-20.861762556581	-18.724259032831	-25.8281851122732	-19.013765650026	-25.7011674180793	-27.2195644740661	-24.8459348999759	-27.2861299188005	-25.8459348999759	-23.1836906514683	-23.1836906514683	-24.7125030710796	-21.6760098985336	-24.2609723992548	-20.861762556581	-14.8890699025767	-26.2861299188005	-25.8590392609292	-24.0776417740273	-25.8590392609292	-22.5240068050886	-24.0776417740273	-21.7407222710229	-23.1836906514683	-19.5987281507472	-20.5987281507472	-19.4832509333272	-19.4832509333272	-16.8438406485837	-25.2974655718007	-26.2974655718007	-24.8976363791787	-24.4787749967429	-23.1836906514683	-24.8459348999759	-25.2974655718007	-23.1836906514683	-24.2609723992548	-23.5371111660418	-22.7125030710796	-25.8459348999759	-22.3687534936359	-24.2609723992548	-20.861762556581	-18.096227810218	-23.5240068050886	-18.3257096563407	-21.2702868519697	-22.0776417740273	-23.1836906514683	-19.915197562413	-22.1836906514683	-11.3121703891392	-24.2861299188005	-23.8281851122732	-21.5987281507472	-20.5987281507472	-21.1836906514683	-16.8438406485837	-10.9957200594841	-27.2861299188005	-25.8590392609292	-22.2609723992548	-16.8982884326061	-15.8438406485837	-10.2924765455625	-27.2008049171872	-21.5987281507472	-22.1836906514683	-20.5987281507472	-27.2195644740661	-21.5987281507472	-20.861762556581	-25.8459348999759	-19.861762556581	-18.1392965321099	-20.3763357294107	-21.1836906514683	-19.5987281507472	-20.5987281507472	-22.1836906514683	-22.1836906514683	-16.1502676499309	-20.013765650026	-19.3763357294107	-21.2609723992548	-16.3382006005239	-27.2861299188005	-25.8459348999759	-27.2008049171872	-24.7011674180793	-22.2609723992548	-27.2861299188005	-20.2702868519697	-22.1836906514683	-25.2974655718007	-25.6346019733449	-25.2195644740661	-22.1836906514683	-27.2195644740661	-20.5987281507472	-22.4926792733061	-22.1836906514683	-20.861762556581	-27.2195644740661	-26.2861299188005	-25.8590392609292	-27.2195644740661	-27.2195644740661	-22.1836906514683	-26.2008049171872	-25.8590392609292	-25.8590392609292	-26.2974655718007	-27.2195644740661	-27.2195644740661	-23.2974655718007	-27.2008049171872	-27.2008049171872	-24.8590392609292	-19.4832509333272	-27.2008049171872	-24.2609723992548	-23.0308799157449	-23.1836906514683	-25.0329911475504	-27.2195644740661	-23.1836906514683	-23.0385799779183	-23.1836906514683	-22.8459348999759	-15.5326389602894	-27.2195644740661	-27.2861299188005	-26.2861299188005	-0.00265838511830159
D5	-20.6111117474856	-18.3996076422919	-20.5371111660418	-22.0516843388716	-23.8590392609292	-21.5371111660418	-21.3996076422919	-23.8590392609292	-20.3354773048722	-22.5371111660418	-20.274076760208	-18.259126418742	-21.3996076422919	-17.172538733746	-18.3044504092515	-20.3354773048722	-18.3996076422919	-19.6495858953002	-18.0261492467644	-18.259126418742	-19.6891142594869	-16.9521486653207	-21.5371111660418	-20.6111117474856	-18.0261492467644	-16.3198804498211	-23.8590392609292	-20.4667218381504	-22.8590392609292	-23.8590392609292	-20.5371111660418	-18.3512446207305	-19.0776795474045	-19.1866139189577	-16.3082924755459	-17.4244110332925	-16.0420556376738	-14.7729030359019	-15.1990433684992	-13.8513111462969	-23.274076760208	-13.7394496401881	-22.274076760208	-23.274076760208	-22.5371111660418	-27.2861299188005	-19.8590392609292	-18.6495858953002	-17.0261492467644	-22.5371111660418	-18.6111117474856	-21.1585995427881	-15.1954811567119	-13.9114023229773	-22.8590392609292	-24.8590392609292	-16.244329416814	-24.8590392609292	-19.8590392609292	-18.9521486653207	-18.2296826408496	-18.5191892580446	-15.7636422381366	-14.750514804151	-13.9401760236546	-13.8562242453221	-12.1364451619726	-17.8146451415707	-23.8590392609292	-22.8590392609292	-21.3996076422919	-20.3354773048722	-23.274076760208	-23.8590392609292	-19.5371111660418	-22.274076760208	-22.5371111660418	-20.8590392609292	-22.274076760208	-19.9048429505423	-20.4667218381504	-15.8256162593917	-13.606965218133	-19.3671861645995	-13.0336829194498	-16.8760456862349	-19.4667218381504	-17.4927170466834	-16.6016514182365	-15.7689268412649	-8.5444029148996	-20.3996076422919	-20.0516843388716	-16.5147433530134	-16.2778386790042	-15.7067544186226	-11.4280640883411	-6.62176860397164	-22.8590392609292	-24.8590392609292	-18.038860298514	-9.5593303937117	-9.59316786878817	-0.836036574747802	-27.2008049171872	-19.2151830711545	-17.0198354728322	-16.1243296407033	-22.0516843388716	-18.6302205704333	-20.1585995427881	-20.1585995427881	-15.6692147020492	-13.1234832370176	-19.244329416814	-19.244329416814	-17.5552585127521	-18.0135492099848	-17.1795591614237	-19.1041517587657	-13.9297808522922	-16.6111117474856	-15.817380109292	-17.8478120055059	-13.3772398292634	-27.2861299188005	-21.3996076422919	-27.2008049171872	-21.5371111660418	-19.3354773048722	-24.8590392609292	-18.3996076422919	-16.7715764196788	-23.274076760208	-23.8590392609292	-20.274076760208	-16.9283019233663	-27.2195644740661	-15.9886745413458	-17.2296826408496	-16.471021975584	-14.3985833646195	-27.2195644740661	-26.2861299188005	-24.8590392609292	-23.8590392609292	-23.274076760208	-19.4327745062271	-26.2008049171872	-24.8590392609292	-24.8590392609292	-26.2974655718007	-24.8590392609292	-24.8590392609292	-17.6593669160928	-27.2008049171872	-27.2008049171872	-23.8590392609292	-19.7715764196788	-24.8590392609292	-22.0516843388716	-21.5371111660418	-18.7929500704714	-25.0329911475504	-23.8590392609292	-23.274076760208	-19.7715764196788	-16.8646858240703	-20.274076760208	-12.9506466401554	-22.5371111660418	-22.8590392609292	-23.8590392609292	-1.24390414183648
P1	-20.3325514294093	-17.8431665886703	-18.3325514294093	-18.3325514294093	-19.3891349577756	-18.5735595289131	-17.9669019570926	-18.863066146108	-17.1261005519418	-17.0443064607782	-16.0050851509805	-14.4072823044859	-16.7662046068555	-15.5251965073517	-17.2915241611492	-17.5900476517016	-15.2915241611492	-15.4860966876627	-15.5735595289131	-15.7898171640774	-16.8041724570545	-13.5123724669941	-17.2001011333856	-15.5735595289131	-13.863066146108	-13.8769080712617	-19.6406737247716	-19.0787948371635	-19.2256362254928	-18.1261005519418	-20.0329911475504	-16.720108192266	-17.6067263928483	-14.9858672354363	-13.6546962916385	-13.6920283832987	-12.790412458099	-11.0298246408852	-11.5128635972255	-9.65374817488029	-18.6067263928483	-10.6155341624931	-17.8041724570545	-19.2781036453869	-19.9455283063	-21.711063052663	-17.9455283063	-14.8186720267496	-14.0064677050306	-18.0787948371635	-15.0301761319433	-17.2781036453869	-12.0127056467057	-11.1415871508853	-20.0329911475504	-20.3325514294093	-14.6601260874378	-18.8235377819214	-15.4707487233293	-16.4256608338007	-15.5491753702861	-14.6601260874378	-11.9709450098299	-10.9518406262785	-10.8265872335765	-10.9096780229816	-8.64386400618673	-16.2714399151059	-21.0329911475504	-19.4480286468292	-17.7850636341068	-16.2781036453869	-18.863066146108	-18.0787948371635	-17.3187456298842	-17.6236002114127	-16.9349590645898	-15.9615287849937	-17.2001011333856	-17.3605658055789	-17.4480286468292	-12.1672578766986	-10.5599196332429	-16.339504190051	-9.96119362526615	-15.0934119332357	-14.9588496847979	-13.9575119980623	-13.8680842208747	-12.4736140570237	-5.38560650482604	-16.557257716584	-18.9455283063	-12.5471618388485	-12.8788059382851	-12.9628702030735	-8.43363034407294	-3.81667275297667	-21.711063052663	-19.6406737247716	-15.9402340066305	-7.81563924228002	-6.16847851786119	-0.229467775528616	-27.2008049171872	-17.5251965073517	-14.0443064607782	-11.9797440216379	-19.711063052663	-16.7475889286881	-16.2064426602594	-18.1022538099875	-12.6563230856927	-9.92806484374258	-15.7756033048577	-14.8162452893551	-14.184368207121	-13.8605636389049	-13.2714399151059	-15.6798443220523	-10.7230885283668	-13.581780035718	-11.8580654650497	-14.4822443621671	-9.96370922318493	-20.863066146108	-18.9037081306054	-23.0329911475504	-17.6754391429323	-16.0614475935996	-21.0329911475504	-14.5133548947071	-12.8985648273294	-19.3891349577756	-19.5094291914933	-15.557257716584	-14.7898171640774	-20.1261005519418	-14.0092367942509	-14.4146056452918	-13.1118940594436	-11.4326135944425	-22.0329911475504	-20.863066146108	-25.8590392609292	-24.0329911475504	-19.6406737247716	-15.5900476517016	-21.2256362254928	-19.2256362254928	-24.0329911475504	-20.1261005519418	-20.0329911475504	-21.0329911475504	-15.6321117112682	-27.2008049171872	-22.0329911475504	-22.0329911475504	-16.9455283063	-23.0329911475504	-17.9455283063	-17.9885970281919	-14.2516314340257	-24.0329911475504	-24.0329911475504	-19.1261005519418	-15.9722952158628	-13.3729952551204	-14.7638644684009	-6.14558606515066	-19.5094291914933	-18.5411380512207	-20.2256362254928	-11.8428578256856
P2	-23.9642018239131	-21.8938124960217	-24.2861299188005	-23.7011674180793	-24.2861299188005	-23.9642018239131	-20.613704576829	-18.6567732987209	-15.8421503761992	-16.4564071837144	-22.0382024053569	-20.1986670775502	-21.7625679627435	-20.2861299188005	-21.379239323192	-17.4406398678561	-16.9374017645694	-15.8442232142583	-16.2485829648383	-17.8308026984959	-21.4787749967429	-14.2451553199832	-23.2861299188005	-22.1162049173582	-19.4281489236729	-16.9664577978535	-23.2861299188005	-23.4787749967429	-23.7011674180793	-23.2861299188005	-26.2861299188005	-21.7625679627435	-21.6422737290258	-17.0573112283046	-15.2160089743237	-16.3613174151947	-13.4749559480792	-13.7157998177697	-16.7842927338982	-11.0839295533332	-24.7011674180793	-11.2239150941414	-24.7011674180793	-25.2861299188005	-23.4787749967429	-26.2861299188005	-24.2861299188005	-15.7049293368755	-15.2362813693499	-22.9642018239131	-20.0193433781056	-22.0382024053569	-14.7738832759713	-13.9574549914726	-25.2861299188005	-20.4532399046358	-19.5582094642373	-25.8590392609292	-21.4787749967429	-16.5787707867196	-19.5179455940236	-16.211988456048	-13.8478578626757	-13.8149627850761	-13.0553589003607	-13.5509970346606	-10.1549763148675	-20.379239323192	-25.2861299188005	-23.4787749967429	-23.4787749967429	-18.9462799159159	-22.7011674180793	-17.6243518210285	-23.1162049173582	-16.4564071837144	-16.5047702052758	-18.3553925812376	-24.2861299188005	-17.3174631256053	-22.2861299188005	-16.0382024053569	-12.5729582344857	-15.7763549144736	-9.34845725405983	-19.7315410671229	-20.4787749967429	-16.5497279874822	-16.7373080103418	-15.8895251376186	-8.64598385486966	-23.2861299188005	-18.4406398678561	-13.6337330573228	-13.3724924907514	-13.3205259822905	-8.96502096900991	-6.21170879788447	-26.2861299188005	-21.1162049173582	-20.1776054620223	-9.66287711634576	-9.21467803124009	-0.0454486233449191	-27.2008049171872	-21.8266983001632	-15.9857773584723	-16.8083716523566	-27.2195644740661	-22.379239323192	-22.7011674180793	-23.1162049173582	-16.1933727778807	-12.0622036382446	-22.379239323192	-21.7011674180793	-18.3145863648497	-17.0477251794754	-17.7823041808048	-21.531242416637	-13.0114605767267	-19.4281489236729	-16.4390725727092	-15.6677444165419	-13.874354143224	-26.2861299188005	-23.2861299188005	-25.2861299188005	-23.7011674180793	-16.7528001864947	-26.2861299188005	-16.0193433781056	-15.1633019239928	-18.1776054620223	-22.8266983001632	-23.7011674180793	-17.1012545758922	-24.7011674180793	-15.5675970427313	-16.4500795637424	-15.1093334406529	-13.8226055455293	-27.2195644740661	-25.2861299188005	-25.8590392609292	-27.2195644740661	-27.2195644740661	-16.2472109295082	-26.2008049171872	-18.1620086069713	-25.8590392609292	-26.2974655718007	-27.2195644740661	-27.2195644740661	-20.0963053599205	-27.2008049171872	-27.2008049171872	-24.8590392609292	-20.4281489236729	-27.2008049171872	-23.1162049173582	-18.3261279867324	-24.2861299188005	-25.0329911475504	-27.2195644740661	-24.7011674180793	-16.900267518159	-15.3480205925813	-18.1212229921248	-10.2970015579341	-27.2195644740661	-26.2861299188005	-25.2861299188005	-8.02270023633478
