feature	Coprothermobacterales	Nitrospinales	Chrysiogenales	Calditrichales	Caldisericales	Atribacterales	Thermodesulfobiales	Elusimicrobiales	Endomicrobiales	Dictyoglomales	Bradymonadales	Synergistales	Thermodesulfovibrionales	Nitrospirales	Candidatus.Absconditabacterales	Candidatus.Saccharimonadales	Candidatus.Nanosynbacterales	Candidatus.Babeliales	Desulfurobacteriales	Aquificales	Deferribacterales	Silvanigrellales	Bdellovibrionales	Bacteriovoracales	Mesoaciditogales	Kosmotogales	Thermotogales	Petrotogales	Vicinamibacterales	Thermotomaculales	Acanthopleuribacterales	Holophagales	Bryobacterales	Terriglobales	Syntrophales	Desulfomonilales	Candidatus.Desulfofervidales	Syntrophobacterales	Desulfobaccales	Thermodesulfobacteriales	Desulfarculales	Desulfobulbales	Desulfobacterales	Desulfuromonadales	Geobacterales	Desulfovibrionales	Brevinematales	Leptospirales	Brachyspirales	Spirochaetales	Haliangiales	Nannocystales	Polyangiales	Myxococcales	Fusobacteriales	Desulfurellales	Nautiliales	Campylobacterales	Lentisphaerales	Tichowtungiales	Kiritimatiellales	Methylacidiphilales	Puniceicoccales	Opitutales	Limisphaerales	Verrucomicrobiales	Candidatus.Brocadiales	Tepidisphaerales	Sedimentisphaerales	Phycisphaerales	Candidatus.Uabimicrobiales	Isosphaerales	Gemmatales	Pirellulales	Planctomycetales	Parachlamydiales	Chlamydiales	Fibrobacterales	Candidatus.Cloacimonadales	Gemmatimonadales	Balneolales	Rhodothermales	Ignavibacteriales	Chlorobiales	Candidatus.Sulfidibacteriales	Saprospirales	Chitinophagales	Sphingobacteriales	Cytophagales	Marinilabiliales	Bacteroidales	Flavobacteriales	Vulcanimicrobiales	Chthonomonadales	Fimbriimonadales	Capsulimonadales	Thermomicrobiales	Sphaerobacterales	Phototrophicales	Ktedonobacterales	Anaerolineales	Caldilineales	Candidatus.Promineifilales	Tepidiformales	Thermoflexales	Chloroflexales	Dehalococcoidales	Trueperales	Thermales	Deinococcales	Coleofasciculales	Gloeomargaritales	Oculatellales	Thermostichales	Gomontiellales	Nodosilineales	Geitlerinematales	Chroococcidiopsidales	Gloeobacterales	Acaryochloridales	Leptolyngbyales	Pseudanabaenales	Pleurocapsales	Oscillatoriales	Chroococcales	Nostocales	Synechococcales	Candidatus.Izemoplasmatales	Acholeplasmatales	Mycoplasmatales	Entomoplasmatales	Mycoplasmoidales	Egicoccales	Euzebyales	Egibacterales	Rubrobacterales	Acidimicrobiales	Coriobacteriales	Eggerthellales	Thermoleophilales	Miltoncostaeales	Solirubrobacterales	Acidothermales	Sporichthyales	Actinopolysporales	Glycomycetales	Candidatus.Nanopelagicales	Kineosporiales	Jatrophihabitantales	Catenulisporales	Nakamurellales	Jiangellales	Bifidobacteriales	Geodermatophilales	Frankiales	Actinomycetales	Streptosporangiales	Propionibacteriales	Pseudonocardiales	Micromonosporales	Micrococcales	Kitasatosporales	Mycobacteriales	Limnochordales	Dethiobacterales	Acidaminococcales	Veillonellales	Selenomonadales	Erysipelotrichales	Tissierellales	Koleobacterales	Thermosediminibacterales	Natranaerobiales	Moorellales	Thermoanaerobacterales	Halanaerobiales	Caldicellulosiruptorales	Eubacteriales	Bacillales	Lactobacillales	Hydrogenophilales	Mariprofundales	Acidithiobacillales	Ferrovales	Nitrosomonadales	Rhodocyclales	Neisseriales	Burkholderiales	Magnetococcales	Sneathiellales	Geminicoccales	Minwuiales	Emcibacterales	Parvularculales	Kordiimonadales	Maricaulales	Hyphomonadales	Candidatus.Pelagibacterales	Holosporales	Rickettsiales	Rhodospirillales	Sphingomonadales	Rhodobacterales	Caulobacterales	Hyphomicrobiales	Candidatus.Comchoanobacterales	Steroidobacterales	Thiohalomonadales	Immundisolibacterales	Salinisphaerales	Kangiellales	Nevskiales	Thiohalobacterales	Acidiferrobacterales	Cardiobacteriales	Orbales	Methylococcales	Cellvibrionales	Legionellales	Thiotrichales	Chromatiales	Pasteurellales	Oceanospirillales	Moraxellales	Alteromonadales	Vibrionales	Xanthomonadales	Pseudomonadales	Aeromonadales	Enterobacterales	Brassicales	Pyrenomonadales	Cryptomonadales	Acytosteliales	Dictyosteliales	Trypanosomatida	Diplomonadida	Trichomonadida	Naviculales	Thalassiosirales	Peniculida	Eucoccidiorida	Piroplasmida	Haemosporida	Malasseziales	Ustilaginales	Trichosporonales	Tremellales	Cantharellales	Agaricales	Pucciniales	Schizosaccharomycetales	Saccharomycetales	Pleosporales	Mycosphaerellales	Eurotiales	Helotiales	Sordariales	Magnaporthales	Glomerellales	Hypocreales	Candidatus.Nanohalobiales	Nanobdellales	Candidatus.Micrarchaeales	Candidatus.Prometheoarchaeales	Methanomassiliicoccales	Thermoplasmatales	Conexivisphaerales	Candidatus.Nitrosocaldales	Nitrososphaerales	Nitrosopumilales	Fervidicoccales	Thermoproteales	Thermofilales	Acidilobales	Desulfurococcales	Sulfolobales	Candidatus.Methanoliparales	Methanonatronarchaeales	Archaeoglobales	Thermococcales	Methanopyrales	Methanobacteriales	Methanococcales	Methanocellales	Methanotrichales	Methanomicrobiales	Methanosarcinales	Haloferacales	Natrialbales	Halobacteriales	Halopanivirales	Tubulavirales	Haloruvirales	Petitvirales	Ligamenvirales	Lefavirales	Ghabrivirales	Reovirales	Cryppavirales	Timlovirales	Norzivirales	Stellavirales	Patatavirales	Durnavirales	Picornavirales	Nidovirales	Sobelivirales	Nodamuvirales	Tolivirales	Amarillovirales	Tymovirales	Martellivirales	Hepelivirales	Articulavirales	Bunyavirales	Jingchuvirales	Mononegavirales	Blubervirales	Ortervirales	Orthopolintovirales	Priklausovirales	Atroposvirales	Belfryvirales	Kalamavirales	Rowavirales	Asfuvirales	Chitovirales	Pimascovirales	Algavirales	Imitervirales	Herpesvirales	Kirjokansivirales	Nakonvirales	Thumleimavirales	Crassvirales	Baphyvirales	Mulpavirales	Cirlivirales	Geplafuvirales	Sepolyvirales	Zurhausenvirales	Piccovirales
D1	0	2.42608719153575e-08	4.8521743830715e-08	7.27826157460725e-08	1.21304359576788e-07	2.66869591068933e-07	2.9113046298429e-07	4.8521743830715e-08	2.9113046298429e-07	5.33739182137865e-07	5.09478310222508e-07	6.7930441363001e-07	2.66869591068933e-07	6.7930441363001e-07	9.704348766143e-08	0	1.21304359576788e-07	6.06521797883938e-07	2.42608719153575e-07	9.46174004698943e-07	1.18878272385252e-06	1.04321749236037e-06	1.55269580258288e-06	4.80365263924079e-06	4.8521743830715e-08	1.21304359576788e-07	2.79000027026611e-06	4.46400043242578e-06	9.94695748529658e-07	1.21304359576788e-07	5.58000054053223e-07	2.81426114218147e-06	7.03565285545368e-07	3.44504381198077e-06	0	4.8521743830715e-08	4.8521743830715e-08	1.21304359576788e-07	1.9408697532286e-07	5.09478310222508e-07	6.55043541714653e-07	8.7339138895287e-07	3.12965247708112e-06	1.81956539365181e-06	3.12965247708112e-06	7.30252244652261e-06	0	2.52313067919718e-06	4.36695694476435e-06	2.14708716450914e-05	1.33434795534466e-06	2.25626108812825e-06	6.98713111162296e-06	1.82199148084335e-05	6.91677458306843e-05	2.18347847238218e-07	3.15391334899648e-06	7.33406158001257e-05	2.66869591068933e-07	4.8521743830715e-08	2.18347847238218e-07	4.8521743830715e-07	3.39652206815005e-07	1.04321749236037e-06	2.42608719153575e-07	1.67400016215967e-06	7.27826157460725e-08	1.21304359576788e-07	2.42608719153575e-07	4.36695694476435e-07	6.59895716097724e-06	2.47460893536647e-06	2.81426114218147e-06	2.86278288601219e-06	3.83321776262649e-06	4.8521743830715e-06	6.30540061080142e-05	4.8521743830715e-08	2.18347847238218e-07	1.26156533959859e-06	4.8521743830715e-08	8.7339138895287e-07	1.01895662044502e-06	1.09173923619109e-06	3.39652206815005e-07	1.47991318683681e-06	7.32678331843797e-06	1.36346100164309e-05	2.43579154030189e-05	9.14634871208978e-06	2.205313257106e-05	0.000147360536013881	4.8521743830715e-08	2.42608719153575e-08	7.27826157460725e-08	1.45565231492145e-07	7.27826157460725e-08	7.7634790129144e-07	0	4.8521743830715e-08	9.704348766143e-08	1.21304359576788e-07	2.42608719153575e-07	2.9113046298429e-07	2.9113046298429e-07	6.55043541714653e-07	1.01895662044502e-06	1.45565231492145e-07	3.03260898941969e-06	7.49660942184547e-06	4.8521743830715e-08	1.21304359576788e-07	1.45565231492145e-07	1.9408697532286e-07	2.18347847238218e-07	4.60956566391793e-07	4.8521743830715e-07	4.8521743830715e-07	4.8521743830715e-07	5.8226092596858e-07	7.52087029376083e-07	7.7634790129144e-07	1.1402609800218e-06	2.9113046298429e-06	6.47765280140045e-06	1.00197401010426e-05	1.32221751938698e-05	1.35860882726002e-06	7.39956593418404e-06	4.72601784911164e-05	6.33451365709984e-05	0.000332592293087636	2.9113046298429e-07	2.9113046298429e-07	4.36695694476435e-07	1.11600010810645e-06	3.12965247708112e-06	1.57695667449824e-06	1.74678277790574e-06	9.704348766143e-08	9.46174004698943e-07	3.97878299411863e-06	4.8521743830715e-08	2.42608719153575e-07	2.42608719153575e-07	3.39652206815005e-07	6.06521797883938e-07	8.00608773206798e-07	9.21913132783585e-07	1.04321749236037e-06	1.21304359576788e-06	1.28582621151395e-06	2.81426114218147e-06	3.49356555581148e-06	3.61486991538827e-06	1.31493925781238e-05	2.53283502796332e-05	4.10493952807849e-05	4.69690480281321e-05	5.76923534147201e-05	0.000189428887915111	0.000335018380279172	0.000519837702530365	1.04321749236037e-06	1.16452185193716e-06	4.12434822561078e-07	3.20243509282719e-06	3.34800032431934e-06	1.16937402632023e-05	9.80139225380443e-06	2.42608719153575e-08	4.36695694476435e-07	6.06521797883938e-07	7.03565285545368e-07	2.71721765452004e-06	3.59060904347291e-06	1.50174797156063e-05	0.000260780112218178	0.000344188989863177	0.00183836756938622	0	4.8521743830715e-08	8.00608773206798e-07	7.27826157460725e-08	7.05991372736903e-06	9.14634871208978e-06	1.90447844535556e-05	0.000216625325332227	0	2.42608719153575e-08	1.45565231492145e-07	1.45565231492145e-07	3.39652206815005e-07	4.36695694476435e-07	5.09478310222508e-07	5.33739182137865e-07	1.89234800939789e-06	2.42608719153575e-06	5.87113100351652e-06	9.17060958400514e-06	3.12237421550651e-05	4.25535693395371e-05	4.29902650340135e-05	7.54027899129311e-05	0.000167205929240644	4.8521743830715e-08	7.27826157460725e-08	9.704348766143e-08	1.45565231492145e-07	2.18347847238218e-07	4.60956566391793e-07	4.60956566391793e-07	5.58000054053223e-07	5.58000054053223e-07	1.40713057109074e-06	3.44504381198077e-06	8.9037399929362e-06	9.58304440656621e-06	1.01895662044502e-05	1.16452185193716e-05	1.18150446227791e-05	3.17332204652876e-05	3.76286123407195e-05	5.34709617014479e-05	6.56741802748728e-05	7.81200075674512e-05	0.00014491018795043	0.000227372891590731	0.000803495816964725	0.511665160956086	0	9.704348766143e-08	2.18347847238218e-07	0	5.24034833371722e-06	1.11600010810645e-05	3.42078294006541e-06	8.24869645122155e-06	8.24869645122155e-07	1.38286969917538e-06	5.33739182137865e-07	8.51556604229048e-06	4.49553956591575e-05	5.74740055674819e-05	1.45565231492145e-06	1.9408697532286e-06	9.704348766143e-07	1.55269580258288e-06	1.43139144300609e-06	2.01365236897467e-06	9.58304440656621e-06	1.69826103407503e-06	5.2185135489934e-05	1.98939149705932e-06	2.7414785264354e-06	1.93359149165399e-05	2.06217411280539e-06	5.11904397414043e-06	5.74982664393973e-06	5.24034833371722e-06	2.93556550175826e-05	2.42608719153575e-08	1.21304359576788e-07	0	4.60956566391793e-07	1.69826103407503e-07	8.97652260868228e-07	7.27826157460725e-08	2.42608719153575e-08	3.8817395064572e-07	1.86808713748253e-06	4.8521743830715e-08	5.8226092596858e-07	1.04321749236037e-06	1.18878272385252e-06	1.45565231492145e-06	3.37226119623469e-06	4.8521743830715e-08	4.8521743830715e-08	7.03565285545368e-07	1.74678277790574e-06	7.27826157460725e-08	3.12965247708112e-06	3.27521770857326e-06	1.69826103407503e-07	2.18347847238218e-07	3.32373945240398e-06	3.66339165921898e-06	6.64747890480796e-06	6.84156588013082e-06	7.78773988482976e-06	0	0	0	0	1.69826103407503e-07	1.31008708342931e-06	0	0	0	0	2.42608719153575e-08	0	0	0	2.42608719153575e-08	4.8521743830715e-08	1.21304359576788e-07	0	0	0	0	1.45565231492145e-07	1.9408697532286e-07	0	1.69826103407503e-07	2.66869591068933e-07	2.66869591068933e-07	0	1.28582621151395e-06	0	2.42608719153575e-08	0	0	0	1.69826103407503e-07	7.27826157460725e-08	1.06747836427573e-06	1.69826103407503e-07	3.63913078730363e-07	3.63913078730363e-06	7.7634790129144e-07	0	0	0	4.60956566391793e-07	0	0	0	4.8521743830715e-08	0	1.69826103407503e-07	0.481018051204705
D2	1.99292802846008e-07	4.98232007115019e-07	3.32154671410013e-08	1.66077335705006e-07	1.99292802846008e-07	1.66077335705006e-07	6.64309342820025e-08	6.64309342820025e-08	8.30386678525031e-07	1.22897228421705e-06	1.99292802846008e-07	1.72720429133207e-06	1.66077335705006e-07	1.79363522561407e-06	1.99292802846008e-07	0	5.97878408538023e-07	1.32861868564005e-07	3.32154671410013e-08	9.63248547089036e-07	4.65016539974018e-07	1.19575681707605e-06	6.64309342820025e-07	8.96817612807034e-07	1.32861868564005e-07	9.96464014230038e-08	4.65016539974018e-07	3.08903844411312e-06	3.98585605692015e-07	0	1.32861868564005e-07	8.63602145666033e-07	2.6572373712801e-07	3.58727045122814e-06	0	2.98939204269011e-07	0	9.96464014230038e-08	6.64309342820025e-08	2.6572373712801e-07	8.96817612807034e-07	4.31801072833016e-07	3.58727045122814e-06	3.65370138551014e-07	1.09611041565304e-06	1.00310710765824e-05	0	1.66077335705006e-06	1.36183415278105e-06	7.34061823816128e-06	1.99292802846008e-07	1.56112695562706e-06	6.97524809961026e-06	1.05957340179794e-05	2.18889928459198e-05	0	4.65016539974018e-07	2.06268050945618e-05	0	0	6.64309342820025e-08	3.32154671410013e-08	3.65370138551014e-07	1.16254134993504e-06	4.98232007115019e-07	1.59434242276806e-06	1.66077335705006e-07	9.96464014230038e-08	1.32861868564005e-07	3.65370138551014e-07	9.96464014230038e-08	2.02614349560108e-06	1.06289494851204e-06	2.79009923984411e-06	2.49116003557509e-06	3.98585605692015e-07	0.000107285958865434	2.98939204269011e-07	0	2.92296110840811e-06	3.32154671410013e-08	3.32154671410013e-07	2.32508269987009e-07	1.29540321849905e-06	2.6572373712801e-07	9.63248547089036e-07	5.58019847968821e-06	9.00139159521134e-06	1.70727501104746e-05	3.85299418835615e-06	1.79031367889997e-05	6.46705145235294e-05	3.38797764838213e-06	0	6.64309342820025e-08	1.66077335705006e-07	0	2.32508269987009e-07	6.64309342820025e-08	2.98939204269011e-07	1.66077335705006e-07	9.96464014230038e-08	4.31801072833016e-07	3.32154671410013e-07	3.32154671410013e-08	5.64662941397021e-07	3.32154671410013e-08	3.32154671410013e-08	1.09611041565304e-06	3.52083951694613e-06	3.32154671410013e-08	3.32154671410013e-08	3.32154671410013e-08	3.32154671410013e-08	1.32861868564005e-07	6.64309342820025e-08	0	5.97878408538023e-07	2.32508269987009e-07	9.30033079948035e-07	9.63248547089036e-07	9.96464014230038e-08	3.98585605692015e-07	8.63602145666033e-07	2.42472910129309e-06	1.19575681707605e-05	6.37736969107224e-06	1.66077335705006e-07	1.62755788990906e-06	7.83885024527629e-06	1.73384738476027e-05	2.5276970494302e-05	2.12578989702408e-06	6.64309342820025e-08	9.96464014230038e-08	7.9717121138403e-07	2.02614349560108e-06	8.30386678525031e-07	1.16254134993504e-06	3.32154671410013e-08	4.65016539974018e-07	7.50669557386628e-06	6.64309342820025e-08	1.32861868564005e-07	1.32861868564005e-07	2.6572373712801e-07	6.64309342820025e-08	2.6572373712801e-07	2.32508269987009e-07	1.92649709417807e-06	8.63602145666033e-07	1.12932588279404e-06	2.6572373712801e-06	2.39151363415209e-06	1.79363522561407e-06	6.27772328964924e-06	1.22897228421705e-05	5.4041565038409e-05	4.14529029919696e-05	4.10211019191365e-05	0.000143424387114843	0.000210220691535397	0.00109670829406158	2.6572373712801e-07	1.66077335705006e-07	1.32861868564005e-07	1.29540321849905e-06	3.58727045122814e-06	6.60987796105925e-06	4.61694993259917e-06	1.32861868564005e-07	1.99292802846008e-07	1.26218775135805e-06	9.96464014230038e-08	3.65370138551014e-06	1.49469602134506e-06	3.81977872121514e-06	0.00390241880346196	0.0012385715542208	0.0140984711053337	0	0	3.98585605692015e-07	4.88267366972718e-06	9.03460706235234e-06	1.08282422879664e-05	3.08571689739902e-05	0.000500889244486299	0	9.96464014230038e-08	3.32154671410013e-08	2.32508269987009e-07	1.32861868564005e-07	1.32861868564005e-07	3.38797764838213e-06	3.32154671410013e-07	6.64309342820025e-07	3.65370138551014e-07	2.32508269987009e-07	6.74273982962325e-06	4.01907152406115e-05	5.63002168039971e-05	4.49073115746337e-05	6.62316414791565e-05	0.000236294833241083	3.32154671410013e-08	6.64309342820025e-08	0	0	8.63602145666033e-07	1.99292802846008e-07	1.99292802846008e-07	3.32154671410013e-07	6.97524809961026e-07	7.30740277102028e-07	7.77241931099429e-06	2.5243755027161e-05	5.61341394682921e-06	3.58727045122814e-06	5.58019847968821e-06	1.07950268208254e-05	1.58769932933986e-05	4.35786928889936e-05	3.28833124695912e-05	5.98542717880843e-05	8.48323030781172e-05	0.000216564845759328	0.000392739683475199	5.2380791681359e-05	0.484051726314117	0	1.32861868564005e-07	2.32508269987009e-07	0	1.06289494851204e-06	4.31801072833016e-06	3.32154671410013e-08	4.31801072833016e-06	7.9717121138403e-07	8.30386678525031e-07	3.32154671410013e-08	9.79856280659537e-06	9.59594845703526e-05	2.16564845759328e-05	5.97878408538023e-07	5.97878408538023e-07	2.98939204269011e-07	1.19575681707605e-06	3.32154671410013e-07	5.64662941397021e-07	3.58727045122814e-06	3.98585605692015e-07	4.35122619547116e-05	1.92649709417807e-06	7.63955744243029e-07	1.02967948137104e-05	7.9717121138403e-07	2.02614349560108e-06	2.42472910129309e-06	2.6240219041391e-06	3.81645717450104e-05	0	3.32154671410013e-08	0	9.96464014230038e-08	6.64309342820025e-08	3.32154671410013e-07	0	0	3.98585605692015e-07	3.65370138551014e-06	9.96464014230038e-08	2.25865176558809e-06	6.31093875679024e-07	1.32861868564005e-07	1.66077335705006e-07	1.69398882419106e-06	9.96464014230038e-08	2.32508269987009e-07	3.65370138551014e-07	9.96464014230038e-07	0	1.46148055420406e-06	1.59434242276806e-06	9.96464014230038e-08	9.96464014230038e-08	1.09611041565304e-06	2.12578989702408e-06	5.44733661112421e-06	7.80563477813529e-06	3.68691685265114e-06	0	0	0	0	3.32154671410013e-08	7.50669557386628e-06	0	0	3.32154671410013e-08	0	9.96464014230038e-08	0	0	0	0	1.09611041565304e-06	0	0	0	0	0	0	2.32508269987009e-07	0	9.96464014230038e-08	0	7.30740277102028e-07	0	6.97524809961026e-07	0	0	0	0	0	6.64309342820025e-08	0	2.32508269987009e-07	3.98585605692015e-07	4.31801072833016e-07	1.29540321849905e-06	2.6572373712801e-07	0	0	0	1.99292802846008e-07	0	0	0	6.64309342820025e-08	0	0	0.49233360446012
D3	0	0	0	2.26274778361026e-07	0	1.13137389180513e-07	3.39412167541539e-07	0	0	0	2.03647300524924e-06	6.78824335083079e-07	2.26274778361026e-07	3.39412167541539e-07	0	0	0	9.05099113444105e-07	1.13137389180513e-07	4.52549556722052e-07	1.13137389180513e-07	1.13137389180513e-07	9.05099113444105e-07	1.13137389180513e-07	0	5.65686945902565e-07	2.26274778361026e-07	1.58392344852718e-06	1.58392344852718e-06	1.13137389180513e-07	1.81019822688821e-06	1.92333561606872e-06	1.81019822688821e-06	3.50725906459591e-06	0	1.13137389180513e-07	1.13137389180513e-07	2.26274778361026e-07	0	1.13137389180513e-07	1.81019822688821e-06	1.13137389180513e-06	2.94157211869334e-06	6.10941901574771e-06	2.37588517279077e-06	1.7423157933799e-05	0	7.91961724263592e-07	1.13137389180513e-06	9.72981546952412e-06	1.13137389180513e-07	2.48902256197129e-06	6.67510596165027e-06	2.34194395603662e-05	1.54998223177303e-05	1.13137389180513e-07	1.81019822688821e-06	1.35764867016616e-05	0	0	3.39412167541539e-07	1.6970608377077e-06	1.13137389180513e-07	4.52549556722052e-07	0	1.6970608377077e-06	0	0	2.26274778361026e-07	4.52549556722052e-07	0	2.14961039442975e-06	3.50725906459591e-06	3.73353384295693e-06	4.63863295640104e-06	2.03647300524924e-06	3.74484758187498e-05	0	0	1.13137389180513e-07	0	3.39412167541539e-07	1.13137389180513e-07	1.92333561606872e-06	5.65686945902565e-07	1.01823650262462e-06	5.43059468066463e-06	1.02955024154267e-05	2.64741490682401e-05	2.48902256197129e-06	2.65872864574206e-05	5.6455557201076e-05	2.26274778361026e-07	0	0	1.13137389180513e-07	0	2.6021599511518e-06	0	5.65686945902565e-07	3.39412167541539e-07	0	0	4.52549556722052e-07	0	2.14961039442975e-06	5.65686945902565e-06	0	3.73353384295693e-06	7.01451812919181e-06	1.13137389180513e-07	0	1.13137389180513e-07	1.13137389180513e-07	0	2.14961039442975e-06	2.71529734033231e-06	4.52549556722052e-07	0	2.26274778361026e-07	1.24451128098564e-06	2.26274778361026e-07	3.39412167541539e-07	2.71529734033231e-06	1.81019822688821e-06	5.43059468066463e-06	7.24079290755284e-06	3.39412167541539e-07	1.35764867016616e-06	8.14589202099694e-06	3.37149419757929e-05	3.59776897594032e-05	1.13137389180513e-07	4.52549556722052e-07	2.26274778361026e-07	4.52549556722052e-07	2.48902256197129e-06	3.73353384295693e-06	1.01823650262462e-06	0	1.24451128098564e-06	4.86490773476206e-06	1.13137389180513e-07	0	2.26274778361026e-07	4.52549556722052e-07	0	2.26274778361026e-07	1.35764867016616e-06	3.39412167541539e-07	6.78824335083079e-07	1.6970608377077e-06	2.37588517279077e-06	7.91961724263592e-07	5.99628162656719e-06	1.84413944364236e-05	3.82404375430134e-05	4.42367191695806e-05	6.12073275466576e-05	5.6003007644354e-05	0.000187921203428832	0.000332058237244806	0.000906004212557549	3.28098428623488e-06	8.59844157771899e-06	4.52549556722052e-07	7.46706768591386e-06	1.13137389180513e-06	1.6970608377077e-06	2.94157211869334e-06	0	0	4.52549556722052e-07	1.81019822688821e-06	9.05099113444105e-07	3.39412167541539e-07	4.63863295640104e-06	0.000127279562828077	0.000556522817378944	0.000852490227475166	0	0	1.58392344852718e-06	1.13137389180513e-07	1.53866849285498e-05	1.7423157933799e-05	6.15467397141991e-05	0.000516245906830681	0	0	1.13137389180513e-07	1.13137389180513e-07	3.39412167541539e-07	4.52549556722052e-07	1.13137389180513e-07	2.26274778361026e-07	4.86490773476206e-06	5.65686945902565e-07	1.13137389180513e-07	2.26274778361026e-06	4.3218482666956e-05	8.47399044962043e-05	9.68456051385192e-05	0.00011460817523986	0.000314521941921826	0	0	0	1.13137389180513e-07	0	4.52549556722052e-07	4.52549556722052e-07	1.13137389180513e-07	1.13137389180513e-06	3.50725906459591e-06	1.81019822688821e-06	2.12698291659365e-05	3.9032399267277e-05	3.73353384295693e-06	1.39158988692031e-05	2.12698291659365e-05	0.00064160213404269	0.000137801340021865	7.62546003076658e-05	0.000125921914157911	0.000167217061208798	0.000226048503582665	0.000714010063118218	0.000127505837606438	0.165229802967843	0	1.13137389180513e-07	1.13137389180513e-07	0	1.01823650262462e-06	8.14589202099694e-06	1.13137389180513e-07	3.05470950787385e-06	1.13137389180513e-07	2.71529734033231e-06	2.26274778361026e-07	1.2558250199037e-05	3.73353384295693e-05	1.93464935498677e-05	3.50725906459591e-06	9.05099113444105e-07	5.65686945902565e-07	4.52549556722052e-07	2.03647300524924e-06	3.39412167541539e-07	3.16784689705437e-06	3.39412167541539e-07	2.17223787226585e-05	5.65686945902565e-07	9.05099113444105e-07	9.61667808034361e-06	1.58392344852718e-06	2.6021599511518e-06	2.14961039442975e-06	3.39412167541539e-06	3.60908271485837e-05	0	0	0	0	0	0	0	0	2.26274778361026e-07	1.35764867016616e-06	0	3.39412167541539e-07	9.05099113444105e-07	1.01823650262462e-06	4.2992207888595e-06	1.58392344852718e-06	0	0	5.65686945902565e-07	9.05099113444105e-07	0	1.92333561606872e-06	3.39412167541539e-07	1.13137389180513e-07	2.26274778361026e-07	2.6021599511518e-06	3.50725906459591e-06	1.08611893613293e-05	2.85106220734893e-05	1.48209979826472e-05	0	0	0	1.13137389180513e-07	0	4.63863295640104e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13137389180513e-07	0	0	4.52549556722052e-07	0	0	0	0	0	3.39412167541539e-07	0	0	0	0	0	1.13137389180513e-07	2.26274778361026e-07	4.52549556722052e-07	4.52549556722052e-07	9.05099113444105e-07	1.58392344852718e-06	3.39412167541539e-07	0	0	0	3.39412167541539e-07	0	0	0	0	1.13137389180513e-07	0	0.827224498860763
